epoch,acc,loss,val_acc,val_loss
25,0.7426837,0.5056866586246429,0.71612036,0.5868502821368414
26,0.7428115,0.5059815637905377,0.6359977,0.6121960353161243
27,0.74389774,0.503164401816103,0.64443165,0.6066540307027068
28,0.7455591,0.5018625360327407,0.7174621,0.5439619150499011
29,0.7453035,0.5023072303293612,0.71343684,0.6434889922762183
30,0.75028753,0.4966056728515381,0.537282,0.7289154613545875
31,0.7507987,0.49605649043195926,0.70730305,0.5482882575580209
32,0.74753994,0.49768757875735004,0.724171,0.5666380871043755
33,0.74971247,0.4941991918536421,0.7207207,0.5808059613047054
34,0.7510543,0.4965064719081306,0.6820012,0.570674092508674
35,0.7496486,0.4891233871272578,0.7182289,0.6070350276137395
36,0.7513738,0.49113233428793596,0.70711136,0.5515812499120543
37,0.756869,0.48481782223469916,0.72512937,0.5639855000441253
38,0.7540575,0.4869113320892992,0.71842057,0.6339918343939039
39,0.7571885,0.48501700741795306,0.7239793,0.570487934921079
40,0.75878596,0.48202646074203637,0.7209124,0.6286277193344025
41,0.75284344,0.48740826183233776,0.7189956,0.5495124229736796
42,0.7557188,0.4855057135367165,0.62353843,0.6309512773989626
43,0.7559105,0.4869597443985863,0.72263753,0.6016405090898167
44,0.7611502,0.47965241870560205,0.72455436,0.5830757490903544
45,0.7653674,0.4776361687571858,0.71056163,0.5547168740646716
46,0.7660703,0.47244735725390646,0.61817133,0.6383274759235386
47,0.75884986,0.48309980054252066,0.71152,0.8351419105231819
48,0.76057506,0.48186269392982456,0.68583477,0.5660629497877775
49,0.76690096,0.4727802468107912,0.7228292,0.5526418885452116
0,0.70977634,1.3017254222467685,0.7117117,1.1359351980565082
1,0.70977634,1.0178143210456776,0.7117117,0.9224682070410569
2,0.70977634,0.8476524484043304,0.7117117,0.7894613871360524
3,0.70977634,0.7452853282267293,0.7117117,0.7111133045224319
4,0.70977634,0.6832305199117326,0.7117117,0.6630720016324294
5,0.70977634,0.6456610066593645,0.7117117,0.6350482919331778
6,0.70977634,0.6227788025578752,0.7117117,0.6168486947114837
7,0.70977634,0.6090566913083719,0.7117117,0.6062904449973454
8,0.70977634,0.6004586629821851,0.7117117,0.6005514885745379
9,0.70977634,0.595191526420581,0.7117117,0.5955495496282455
10,0.70977634,0.5914095720544029,0.7117117,0.5927384038046445
11,0.70977634,0.5894148336850797,0.7117117,0.5911658405914877
12,0.70977634,0.5883134559320565,0.7117117,0.5909525107464526
13,0.70984024,0.587430924310471,0.7119034,0.5909429418645372
14,0.70977634,0.5860529997249762,0.71152,0.5932616874338544
15,0.70977634,0.586073204008535,0.7117117,0.5886368227914441
16,0.70984024,0.5862519983590221,0.7119034,0.5890481238029733
17,0.70977634,0.5853713507240954,0.7117117,0.5881863389637636
18,0.70977634,0.5853397319415887,0.7117117,0.587810605964328
19,0.70984024,0.5852346025183559,0.7117117,0.5877632460809883
20,0.70977634,0.5845650504877011,0.7117117,0.5876431701648092
21,0.70971245,0.5843784879724058,0.7117117,0.5895809524014052
22,0.70984024,0.5841622995340024,0.7117117,0.5874570048310095
23,0.70984024,0.5840225033181163,0.7117117,0.5887192795051339
24,0.70971245,0.5844918068224629,0.7113283,0.5900849132147561
25,0.70964855,0.5839226287622421,0.7117117,0.5882582175953306
26,0.70984024,0.5843313947577066,0.7119034,0.5867010525000925
27,0.70984024,0.5835212416466051,0.7117117,0.5923817677586523
28,0.70996803,0.5839396796135095,0.7119034,0.5865060450108955
29,0.70990413,0.583701824486827,0.7120951,0.5871650973613037
30,0.70990413,0.5826805765331744,0.7119034,0.5862753550759993
31,0.70977634,0.5833709362139717,0.7119034,0.5861554246239445
32,0.70977634,0.5826839416400312,0.71152,0.5878590228047114
33,0.70984024,0.5829023592692976,0.7119034,0.5855260889420958
34,0.70971245,0.5820454816467846,0.71152,0.5876380109640746
35,0.70977634,0.5823438251818331,0.7119034,0.586035880545261
36,0.70977634,0.5817490724328989,0.7117117,0.5878377993924421
37,0.70984024,0.5821883472238486,0.71305346,0.5914669901858076
38,0.7100319,0.5809913461200726,0.7117117,0.585385150223462
39,0.7100319,0.581557039239536,0.7119034,0.5842139693725057
40,0.70984024,0.5800947334438848,0.7119034,0.5835463287434131
41,0.7100319,0.5800971277453267,0.71152,0.585342351357919
42,0.70984024,0.5794050446257424,0.7117117,0.5833126679105687
43,0.71047926,0.578987577867965,0.7117117,0.5824147860780401
44,0.7101597,0.5782382659485545,0.7117117,0.581753829635147
45,0.71079874,0.5774495422192656,0.7117117,0.583365514163247
46,0.71054316,0.5770835097148396,0.7117117,0.5810314099039637
47,0.7101597,0.5767439638768522,0.710945,0.5820748844045274
48,0.7113738,0.5763971966371749,0.71152,0.5804387243607045
49,0.7100319,0.5753682522956556,0.7117117,0.5827498466479086
0,0.66230035,0.76640782043195,0.7387387,0.616758629659686
1,0.7022364,0.5866608158620402,0.7028944,0.5996937691559846
2,0.724345,0.551666768149446,0.7234042,0.5654154259376606
3,0.7508626,0.5117822524762382,0.7235959,0.5533799141651145
4,0.7713099,0.48101872076241736,0.7264711,0.5490944260423933
5,0.78523964,0.4653114613176535,0.7318382,0.5316113374094774
6,0.80185306,0.43578399212215657,0.76480734,0.48967791377115644
7,0.8093291,0.4246322988245053,0.73356336,0.5162230511723475
8,0.8176997,0.408436290593193,0.73758864,0.5077294639204799
9,0.8238339,0.3942617912642872,0.7333717,0.513341975333203
10,0.8355911,0.3798761157791455,0.76691586,0.47024348454158243
11,0.846262,0.3598389832965863,0.7234042,0.5113612988544922
12,0.845623,0.3577588130757451,0.74889785,0.48255259214472174
13,0.8510543,0.3447838252839951,0.7293464,0.5012871798071479
14,0.85865813,0.3347853985762063,0.67395055,0.5470505688001718
15,0.8601917,0.3283499243960213,0.71612036,0.5079092972690354
16,0.8629393,0.31911964912384083,0.72033733,0.5009949589703351
17,0.87386584,0.30457259608533815,0.71056163,0.5114206062415242
18,0.8743131,0.3032407192433604,0.7266628,0.4927144123375907
19,0.8814058,0.28907385689381976,0.73394674,0.4835370620628735
20,0.88076675,0.28514239280559006,0.7170788,0.5051937589180157
21,0.88728434,0.2733624130239883,0.70634466,0.5131704028319508
22,0.89214057,0.2673657199921319,0.73318,0.48006130466178754
23,0.8892652,0.2690809489667606,0.69426876,0.5267336655558812
24,0.8916933,0.25688790667742584,0.74908954,0.46227253569893073
25,0.89865816,0.25263052921325635,0.6701169,0.5600107982740427
26,0.89616615,0.25187142991219846,0.7310715,0.48274246001577203
27,0.90140575,0.2419865184693862,0.76404065,0.44158462641658236
28,0.9072204,0.23524147814074264,0.75560665,0.45267552492123625
29,0.90511185,0.23465793023094203,0.7452559,0.4653512751356907
30,0.90958464,0.22426566706107448,0.7843588,0.40994959678347365
31,0.90760386,0.22043519592704103,0.75253975,0.45934368540597686
32,0.9138658,0.21302994788645174,0.7887675,0.40774715972147796
33,0.9172524,0.21215227354829685,0.74333906,0.4678749667345986
34,0.9189776,0.2066991166927563,0.76384896,0.436931232068647
35,0.9177636,0.20470945865582355,0.78895915,0.4022246233594813
36,0.9199361,0.199407340684257,0.74602264,0.46552751094919753
37,0.92466456,0.19160001275638422,0.79700977,0.38856951013501634
38,0.9254952,0.18739723030085,0.76998276,0.4277391056802416
39,0.92466456,0.186858846681377,0.7724746,0.42409999196456727
40,0.9294569,0.18327033346786667,0.7937512,0.3970742747944526
41,0.9283706,0.1809397041930939,0.8027602,0.38190336947882564
42,0.9315016,0.17519339043873186,0.8014184,0.38527859048480523
43,0.93412143,0.17014387450755214,0.7757332,0.4268508333400769
44,0.933738,0.1697371348786278,0.7949013,0.3963301076282595
45,0.93277955,0.1637002536816338,0.7786084,0.4177977514833652
46,0.93891376,0.16254213616870844,0.7987349,0.3865572336374948
47,0.936869,0.15735756910647067,0.7916427,0.40050943566849345
48,0.94159746,0.15133316018710882,0.80007666,0.3925078561337076
49,0.93929714,0.15529522335376983,0.8190531,0.362497063747466
0,0.7084984,0.6015926299613124,0.7117117,0.5933453975816968
1,0.70977634,0.5884747952241867,0.7117117,0.5891837750400691
2,0.70977634,0.5839449603489032,0.7117117,0.5853920541139588
3,0.70977634,0.5815720644393287,0.7120951,0.5836991078670349
4,0.7100319,0.5794696541525686,0.71152,0.5830774416017742
5,0.70984024,0.5780023995603616,0.71113664,0.5822877300089521
6,0.70984024,0.5770879195140193,0.7117117,0.5830755766173398
7,0.70958465,0.5764115994007062,0.7119034,0.5797725010185559
8,0.70984024,0.5746626069599067,0.7113283,0.5783877631519772
9,0.70990413,0.5729580692742199,0.7119034,0.5782480292309283
10,0.70977634,0.5714819059737574,0.7113283,0.575737019002906
11,0.7102236,0.5699424557563977,0.7126701,0.5811430216749578
12,0.7111182,0.5673326245131203,0.7143952,0.5770010898025049
13,0.7109904,0.5643914673046563,0.71152,0.5701408028168446
14,0.71079874,0.5619831454030241,0.7113283,0.5707468608569569
15,0.71316296,0.5597776999945838,0.710945,0.5670244610238765
16,0.71258783,0.557379322387159,0.71152,0.5703807053310971
17,0.71354634,0.5562440980661411,0.7107533,0.5695450567573064
18,0.71488816,0.5539024551760274,0.71420354,0.5642341222711877
19,0.7153355,0.5524015051792985,0.71554536,0.5631065006705794
20,0.71629393,0.5513971049564715,0.7170788,0.5633948712324259
21,0.71738017,0.5501551326471396,0.71362853,0.5620541452378954
22,0.71840256,0.5487594199866151,0.7170788,0.561956784552442
23,0.7203834,0.5471829305898648,0.7182289,0.5608180735345222
24,0.72140574,0.5457324522905076,0.7117117,0.5836670329361919
25,0.72146964,0.5455820602883166,0.71554536,0.5625755547883069
26,0.7233227,0.5439567586217825,0.7159287,0.5603924344983027
27,0.7228115,0.5424521645341819,0.7168871,0.5589655514293095
28,0.72415334,0.5416113346224776,0.7176538,0.5594555450303814
29,0.7254952,0.5400684075424085,0.7182289,0.5575928035562971
30,0.72741216,0.539530539428845,0.71554536,0.559072927882988
31,0.7257508,0.5373735419020486,0.70404446,0.5764465626227072
32,0.72913736,0.5367642124925559,0.7168871,0.5574868369975354
33,0.72683704,0.5363131597666695,0.7166954,0.5582268028988654
34,0.7288179,0.5343731032316678,0.7147786,0.5602908416202933
35,0.72792333,0.5332487892799865,0.71842057,0.5561388473024491
36,0.73015976,0.5337412882041627,0.7168871,0.5575595856489796
37,0.73175716,0.5317811779777843,0.7170788,0.558353929620651
38,0.73271567,0.5301841861676103,0.7178455,0.5559372629885339
39,0.7333546,0.5289318402887533,0.71343684,0.5603931037566661
40,0.7347604,0.5278938741653492,0.71612036,0.5614192882259619
41,0.73533547,0.5276799578255358,0.71535367,0.57459595677769
42,0.7342492,0.5271712718451746,0.71937895,0.5547925746484302
43,0.73552716,0.5256387004684716,0.7189956,0.5547066777744626
44,0.73578274,0.52470510166674,0.71631205,0.5561927725740016
45,0.73571885,0.5237096520734671,0.715162,0.5758757524525089
46,0.73578274,0.5235118223760075,0.72148746,0.5532146108797141
47,0.7371246,0.5224385208062852,0.7209124,0.5546425137228268
48,0.7396805,0.5199003844596326,0.7053862,0.5683648423808549
49,0.74172527,0.521201165583187,0.7122868,0.5648399368085599
0,0.7092013,2.032643556930006,0.7117117,1.6687504134005415
1,0.70977634,1.442554360532913,0.7117117,1.2460826065934707
2,0.70977634,1.1090533175026647,0.7117117,0.9903404133425423
3,0.70977634,0.9066418674731026,0.7117117,0.8348196965194374
4,0.70977634,0.783721770745116,0.7117117,0.7404684529168317
5,0.70977634,0.7089834313194592,0.7117117,0.6842273931085595
6,0.70977634,0.6634785553517814,0.7117117,0.6481307156359712
7,0.70977634,0.6358695376719149,0.7117117,0.6268826727783038
8,0.70977634,0.6190205377816392,0.7117117,0.615397620080005
9,0.70977634,0.6086346231786588,0.7117117,0.6060450035355341
10,0.70977634,0.6024395906277739,0.7117117,0.6006462503855133
11,0.70977634,0.5977389939562581,0.7117117,0.5996721189369844
12,0.70977634,0.595751490867176,0.7117117,0.5972994485188426
13,0.70977634,0.5936127253690847,0.7117117,0.5952824199247662
14,0.70977634,0.5927232292894358,0.7117117,0.5939766144944444
15,0.70977634,0.591688325923091,0.7117117,0.5942835755359174
16,0.70977634,0.5914541055562016,0.7117117,0.5929258406242237
17,0.70977634,0.5908301914461885,0.7117117,0.5944063023449658
18,0.70977634,0.5901149182807143,0.7117117,0.5928955256013503
19,0.70977634,0.5902151420017401,0.7117117,0.5923837055779746
20,0.70977634,0.589905413042623,0.7117117,0.5922365569625067
21,0.70977634,0.5900869589872635,0.7117117,0.5914300981668396
22,0.70977634,0.5898095106316832,0.7117117,0.5943388135949154
23,0.70977634,0.5896409126821036,0.7117117,0.5939610953734985
24,0.70977634,0.5898475065170385,0.7117117,0.5930003444765042
25,0.70977634,0.5896561754244966,0.7117117,0.5923238912829728
26,0.70977634,0.5893541319911092,0.7117117,0.5915041614908676
27,0.70977634,0.5893492628210268,0.7117117,0.5906914838525283
28,0.70977634,0.5889722213120506,0.7117117,0.5903347048787795
29,0.70977634,0.5892595008844004,0.7117117,0.5906514447608715
30,0.70977634,0.5890986745273724,0.7117117,0.5941638664676469
31,0.70977634,0.5890140119680581,0.7117117,0.5910350854812236
32,0.70977634,0.5892517470475583,0.7117117,0.591161325719591
33,0.70977634,0.5890259233678873,0.7117117,0.5938053694474233
34,0.70977634,0.5887453176038334,0.7117117,0.5909477809230921
35,0.70977634,0.5880835176352114,0.7117117,0.5905622683975325
36,0.70977634,0.5883945218975932,0.7117117,0.5904197027017405
37,0.70977634,0.5884153740169903,0.7117117,0.5901563642284114
38,0.70977634,0.5879697688014363,0.7117117,0.5976402804338318
39,0.70977634,0.5883680722126946,0.7117117,0.5902827446410911
40,0.70977634,0.5885853607243242,0.7117117,0.5904416952161513
41,0.70977634,0.5881946916245043,0.7117117,0.5910198791332805
42,0.70977634,0.5879352285762945,0.7117117,0.5900845354787458
43,0.70977634,0.5878233366500074,0.7117117,0.5921646256841689
44,0.70977634,0.5879002956155771,0.7117117,0.5919472643966668
45,0.70977634,0.5884361794581429,0.7117117,0.5897149010387353
46,0.70977634,0.587938992999994,0.7117117,0.5894673043840206
47,0.70977634,0.5876107851308756,0.7117117,0.5895986978478054
48,0.70977634,0.5875621492794146,0.7117117,0.5915824561162952
49,0.70977634,0.5882483990123858,0.7117117,0.5897497754798942
0,0.671885,0.7496833424750989,0.71152,0.6404838382409453
1,0.70440894,0.60066931362731,0.7117117,0.6098609750403832
2,0.70709264,0.5835981594259365,0.7117117,0.6107696165224133
3,0.7083706,0.568030189031991,0.7117117,0.5929434928419673
4,0.7114377,0.5555682186806163,0.7628906,0.6192929748262234
5,0.7299042,0.5371772954029778,0.46041787,0.6881976184749914
6,0.74460065,0.5233038634080857,0.69120187,0.61228616254321
7,0.75507987,0.5119086959948554,0.58194363,0.6457912666897722
8,0.766262,0.49527011822206907,0.604562,0.6327654475313004
9,0.77361023,0.48910987360789754,0.6697336,0.5863790876202275
10,0.7884984,0.4658465247717909,0.58673567,0.6320015508392338
11,0.79188496,0.4571251241848492,0.42802376,0.7307461874224981
12,0.80076677,0.4417950032503841,0.51485527,0.6806382154947682
13,0.8094569,0.4321485712886238,0.28943837,0.9810341003413215
14,0.81022364,0.4226905607034604,0.40023002,0.7755148753549533
15,0.8161022,0.41309786490738964,0.30726472,0.9136886287974013
16,0.8290735,0.3985492677505786,0.3001725,0.9962614283197018
17,0.8261342,0.3942905951003297,0.3235576,0.8869552891076651
18,0.83214056,0.38208492783311837,0.3994633,0.8176290709578902
19,0.83495206,0.3786329704808732,0.31799886,0.9282932223797484
20,0.8420447,0.37512512225312544,0.3507763,0.9062455806303509
21,0.84421724,0.3639386792533314,0.36687753,0.868396466505443
22,0.84677315,0.35600244838208817,0.31186506,0.9862660335265108
23,0.85194886,0.3503835657381783,0.35940194,0.9137058748878097
24,0.85175717,0.34059103279448927,0.30573127,1.035704392296431
25,0.85840255,0.34002389124788035,0.32279086,0.9639373815948533
26,0.8534824,0.33727686417750274,0.3095649,1.0239582214863656
27,0.8628754,0.32768285199095265,0.30726472,1.0420854554131544
28,0.86447287,0.32097860190434196,0.31186506,1.0246440835878359
29,0.8670288,0.32045890728886517,0.30975658,1.039940657687868
30,0.8723962,0.30943159742858084,0.30975658,1.0655513253275042
31,0.8733546,0.30546490351612954,0.37780333,0.9297857838319549
32,0.87303513,0.3064654600658356,0.30688134,1.0924201811413348
33,0.8741853,0.2973000504528753,0.32777458,1.0133199334852947
34,0.87782747,0.29296578895360137,0.30496454,1.1285818070316076
35,0.8823642,0.2882746417453876,0.293272,1.195752907169489
36,0.8798083,0.29140531169530304,0.2911635,1.2161689641399358
37,0.8860703,0.28313175146381697,0.29001343,1.2984125025317612
38,0.88709265,0.27850414814278723,0.306498,1.146722976380389
39,0.8835783,0.2856970030012222,0.31378186,1.1117219357557262
40,0.8888818,0.2779990020975137,0.35652673,0.9791037318051626
41,0.8911821,0.26897035243031314,0.29212192,1.2573021192397107
42,0.89079875,0.2728983209498774,0.30381444,1.1922801100296012
43,0.88990414,0.27034534989835357,0.31071496,1.148570208616222
44,0.88952076,0.2719501272024819,0.29001343,1.306770796517154
45,0.88990414,0.26321697991876936,0.3034311,1.2304725359060629
46,0.89092654,0.26373869390914234,0.3013226,1.2300245091447617
47,0.89597446,0.25988367089829123,0.29959747,1.2401568450437828
48,0.89635783,0.25540391696718173,0.29883075,1.2841147940483773
49,0.8969329,0.2532850632461877,0.28943837,1.3694215698536498
0,0.7086262,0.585361830159879,0.7117117,0.5802291515391289
1,0.70977634,0.5767394869319928,0.7117117,0.5779063227260298
2,0.70984024,0.5731364727172608,0.71247846,0.5833303890215475
3,0.70977634,0.5710840943141486,0.7120951,0.5748512034949065
4,0.70990413,0.5683782325004236,0.7119034,0.5727162542346795
5,0.7100958,0.5652919132107744,0.7119034,0.5705217065220709
6,0.71067095,0.5626077109899003,0.7117117,0.5713394807631288
7,0.7113738,0.5599692246403557,0.7117117,0.5682900653777507
8,0.71079874,0.5559004859421581,0.7119034,0.5669774814243401
9,0.7119489,0.5527135126049907,0.71056163,0.5620879594772877
10,0.7146326,0.5483979670079753,0.71535367,0.5591998470339118
11,0.7169329,0.5442279107502094,0.7168871,0.5611491841056097
12,0.7192971,0.5393018335580064,0.71343684,0.5545056830746747
13,0.72236425,0.5342938459795504,0.71842057,0.5558414404273878
14,0.726262,0.5293143383611124,0.71612036,0.5534420027366332
15,0.7286262,0.5227564693716007,0.7107533,0.5595845234835082
16,0.73329073,0.5198079821819696,0.7168871,0.554496429353604
17,0.735016,0.5142655733142036,0.7239793,0.5411592208838724
18,0.73680514,0.5108582941335611,0.7126701,0.6413101201910202
19,0.7401917,0.5067760626119546,0.60494536,0.6397916428174967
20,0.7426837,0.5033920778443638,0.70404446,0.5546674740275639
21,0.7415975,0.5016092050037445,0.72532105,0.5379675119138436
22,0.74210864,0.501009285830842,0.70442784,0.5544736485429164
23,0.74376994,0.49663517760773435,0.7218708,0.5514123180896495
24,0.74734825,0.49442327360756483,0.6699253,0.5835955019355483
25,0.750607,0.49197358632620913,0.7176538,0.5806128029190811
26,0.74977636,0.49122283656376237,0.7189956,0.5410913588935807
27,0.75271565,0.4867624062014083,0.71631205,0.5469705642743519
28,0.7511821,0.4911861550084318,0.72167915,0.5560063389336124
29,0.7514377,0.48878330931495934,0.7262795,0.5437451694257099
30,0.7548882,0.4838913528149882,0.45830938,0.8449496321004539
31,0.74607027,0.49751303672790526,0.7122868,0.8318440134049558
32,0.75782746,0.4799899622502799,0.7237876,0.5474390772446056
33,0.7597444,0.48040149983506614,0.71631205,0.6809966352700227
34,0.7659425,0.4712730558383198,0.72532105,0.5571216979268092
35,0.7573802,0.48037005036021957,0.7170788,0.6681762426571758
36,0.75648564,0.4828532896788356,0.50277936,0.7881505283583666
37,0.76683706,0.4686800396556671,0.7170788,0.6134247914319388
38,0.7647284,0.48058134449175754,0.7176538,0.6585347816956462
39,0.76313096,0.4707955947242225,0.7201457,0.5442635972129218
40,0.7664537,0.47255993190283974,0.6185547,0.6393329257340822
41,0.762492,0.47581121419565364,0.6423232,0.618009953028584
42,0.76824284,0.46601547262539117,0.7260878,0.5457438059709574
43,0.7683706,0.465365558009559,0.71535367,0.5446440096511131
44,0.7777636,0.45861462408742204,0.72742957,0.5594701354065366
45,0.7741853,0.4585711707017673,0.42208165,0.9917118223503629
46,0.7658147,0.4795719069947069,0.706153,0.5508685213682728
47,0.7782109,0.45652169953139066,0.7232126,0.5904453146130915
48,0.7790415,0.4518931150055541,0.724171,0.548458042365508
49,0.7711182,0.46606639051970583,0.6660916,0.5906846134717926
0,0.6803834,11.047421381770612,0.7119034,8.576853309939915
1,0.70971245,6.818741286158943,0.7117117,5.453787480822829
2,0.70977634,4.351040724275973,0.71420354,3.526740363989156
3,0.7117572,2.8487796201492652,0.7814836,2.3223559494011243
4,0.75527155,1.9229307062862018,0.8111942,1.5731992810216242
5,0.8060064,1.3472847029957147,0.83074564,1.1176124869440396
6,0.8238978,0.993967513047849,0.85202223,0.8438684538289554
7,0.8407029,0.7760492660747931,0.8554725,0.677846378948306
8,0.8482428,0.6543328450282161,0.8583477,0.5842291553381053
9,0.8489457,0.5837646717537707,0.8673567,0.5294037260942037
